SegmentR,PEPR,AgeR,TimeRelationR,IncomeSourceR,ActivityR,NationalityR,CommonAddR,ProductTR,SubproductR,OperationTR,MonetaryInstR,DivisaR,ChannelR,OperabilitySR,OGoverR,SARR,VMR,VOR,SumSeR,SumReR,RSR,AAR,SendingNumR,ReceivingNumR,StateOpeR,StateResR,MunOpeR,MunResR,CountryR,Cluster
40,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,5,20,60,25,5,45,50,40,60,30,60,85,75,10,0
40,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,5,20,60,25,5,45,50,60,40,30,40,85,75,10,1
40,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,5,40,60,25,25,45,50,60,60,20,40,85,75,10,0
40,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,25,20,60,25,5,45,50,40,60,20,40,85,75,10,0
40,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,5,40,60,5,5,45,50,40,40,20,40,85,75,10,1
60,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,25,20,60,25,5,45,50,60,40,30,60,85,75,10,0
60,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,25,20,60,5,25,45,50,40,40,20,40,85,75,10,0
40,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,5,20,60,5,5,45,50,60,40,20,40,85,75,10,1
60,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,5,20,60,5,5,45,50,60,40,20,40,85,75,10,0
40,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,25,20,60,5,25,45,50,40,60,30,40,85,75,10,0
40,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,25,40,60,25,25,45,50,60,60,30,40,85,75,10,0
40,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,5,20,60,25,25,45,50,40,60,20,60,85,75,10,0
60,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,5,40,60,25,5,45,50,60,40,20,60,85,75,10,0
40,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,5,20,60,25,5,45,50,40,60,30,60,85,75,10,0
40,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,25,40,60,5,5,45,50,60,40,20,60,85,75,10,0
60,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,5,40,60,5,5,45,50,60,40,20,60,85,75,10,0
40,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,5,20,60,5,5,45,50,40,40,30,60,85,75,10,0
40,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,5,20,60,25,25,45,50,60,40,20,60,85,75,10,0
40,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,25,20,60,5,5,45,50,40,60,30,40,85,75,10,0
60,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,5,40,60,5,5,45,50,60,60,30,40,85,75,10,0
40,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,25,40,60,25,25,45,50,60,60,30,60,85,75,10,0
60,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,5,20,60,25,5,45,50,60,60,20,40,85,75,10,0
40,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,5,40,60,25,5,45,50,40,40,20,60,85,75,10,0
60,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,5,40,60,25,5,45,50,40,60,30,40,85,75,10,0
40,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,25,40,60,25,5,45,50,60,40,30,40,85,75,10,0
60,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,25,20,60,25,5,45,50,60,60,20,60,85,75,10,0
40,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,25,20,60,5,25,45,50,40,60,30,60,85,75,10,0
60,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,25,20,60,5,5,45,50,60,60,20,60,85,75,10,0
60,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,5,40,60,5,25,45,50,60,40,20,40,85,75,10,0
60,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,5,40,60,5,5,45,50,60,40,30,60,85,75,10,0
40,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,25,40,60,25,5,45,50,60,40,30,60,85,75,10,0
40,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,25,20,60,25,25,45,50,40,40,20,60,85,75,10,0
60,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,25,20,60,5,25,45,50,60,60,30,40,85,75,10,0
40,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,5,20,60,5,5,45,50,40,40,30,60,85,75,10,1
40,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,5,20,60,5,25,45,50,60,40,20,60,85,75,10,0
60,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,5,40,60,5,25,45,50,40,60,20,60,85,75,10,0
40,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,25,40,60,5,25,45,50,60,60,20,60,85,75,10,0
60,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,5,40,60,25,25,45,50,60,40,20,40,85,75,10,0
60,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,5,20,60,5,25,45,50,60,40,20,60,85,75,10,0
60,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,5,20,60,25,25,45,50,60,40,20,40,85,75,10,0
60,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,5,40,60,5,25,45,50,60,60,20,40,85,75,10,0
60,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,5,20,60,5,25,45,50,60,40,20,60,85,75,10,0
60,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,25,20,60,5,25,45,50,60,60,20,60,85,75,10,0
40,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,5,40,60,5,5,45,50,60,60,30,60,85,75,10,0
40,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,25,40,60,25,5,45,50,40,40,30,60,85,75,10,0
60,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,25,20,60,5,25,45,50,40,40,30,60,85,75,10,0
60,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,5,20,60,5,25,45,50,40,40,30,60,85,75,10,0
60,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,5,20,60,5,5,45,50,40,60,30,60,85,75,10,0
60,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,5,40,60,5,25,45,50,60,60,30,40,85,75,10,0
60,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,25,20,60,5,5,45,50,40,60,20,60,85,75,10,0
40,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,5,20,60,25,25,45,50,40,60,30,40,85,75,10,0
40,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,25,40,60,5,5,45,50,40,40,20,60,85,75,10,0
40,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,25,40,60,25,5,45,50,40,60,20,40,85,75,10,0
60,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,25,20,60,25,5,45,50,60,40,30,40,85,75,10,0
60,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,5,20,60,25,5,45,50,40,40,20,60,85,75,10,0
40,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,25,20,60,5,5,45,50,40,60,20,40,85,75,10,1
60,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,25,40,60,5,5,45,50,40,40,20,60,85,75,10,0
40,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,25,20,60,5,5,45,50,40,60,20,60,85,75,10,0
40,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,5,40,60,25,5,45,50,60,40,30,60,85,75,10,0
60,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,25,40,60,5,25,45,50,60,60,20,40,85,75,10,0
40,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,5,20,60,5,5,45,50,60,40,20,60,85,75,10,1
60,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,5,20,60,5,25,45,50,40,60,20,40,85,75,10,0
60,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,25,20,60,5,5,45,50,60,60,30,60,85,75,10,0
60,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,25,40,60,25,5,45,50,60,60,30,40,85,75,10,0
60,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,5,20,60,25,5,45,50,60,40,20,40,85,75,10,0
60,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,5,20,60,25,5,45,50,60,40,30,60,85,75,10,0
40,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,25,20,60,25,25,45,50,40,60,20,40,85,75,10,0
60,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,5,40,60,25,25,45,50,40,60,30,40,85,75,10,0
40,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,5,20,60,5,5,45,50,40,60,20,40,85,75,10,1
60,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,5,20,60,25,5,45,50,40,60,30,40,85,75,10,0
60,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,5,40,60,5,25,45,50,40,60,30,40,85,75,10,0
40,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,25,20,60,5,25,45,50,60,40,30,40,85,75,10,0
60,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,5,40,60,5,5,45,50,60,60,20,60,85,75,10,0
40,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,5,40,60,5,25,45,50,60,40,30,40,85,75,10,0
40,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,5,20,60,25,25,45,50,60,60,30,40,85,75,10,0
40,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,25,40,60,25,25,45,50,40,40,30,60,85,75,10,0
40,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,25,20,60,25,5,45,50,60,40,30,60,85,75,10,0
60,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,5,40,60,25,25,45,50,40,60,20,40,85,75,10,0
60,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,5,40,60,5,25,45,50,60,60,20,60,85,75,10,0
40,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,5,20,60,5,25,45,50,40,60,20,40,85,75,10,1
40,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,5,20,60,25,5,45,50,60,60,30,40,85,75,10,0
40,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,5,40,60,5,25,45,50,40,60,30,60,85,75,10,0
60,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,5,40,60,25,5,45,50,40,40,20,40,85,75,10,0
60,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,25,40,60,5,5,45,50,40,60,30,40,85,75,10,0
60,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,25,40,60,5,5,45,50,40,40,20,40,85,75,10,0
40,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,25,20,60,5,25,45,50,60,60,20,60,85,75,10,0
60,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,5,40,60,5,5,45,50,40,40,20,60,85,75,10,0
40,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,5,40,60,25,25,45,50,60,40,30,60,85,75,10,0
40,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,25,20,60,5,5,45,50,60,40,20,40,85,75,10,0
60,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,5,20,60,25,5,45,50,60,40,30,40,85,75,10,0
40,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,25,20,60,25,5,45,50,60,40,30,60,85,75,10,0
60,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,25,20,60,25,25,45,50,60,40,30,60,85,75,10,0
60,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,25,20,60,5,25,45,50,60,60,30,60,85,75,10,0
60,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,5,40,60,25,5,45,50,60,40,30,60,85,75,10,0
40,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,5,40,60,25,5,45,50,60,60,30,60,85,75,10,0
60,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,5,20,60,5,5,45,50,40,60,20,40,85,75,10,0
40,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,5,40,60,5,5,45,50,60,60,30,60,85,75,10,0
60,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,25,40,60,5,25,45,50,60,60,20,40,85,75,10,0
40,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,25,20,60,25,5,45,50,60,40,30,60,85,75,10,0
60,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,25,20,60,25,25,45,50,40,40,30,40,85,75,10,0
40,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,25,20,60,5,5,45,50,60,40,30,60,85,75,10,0
40,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,25,20,60,25,5,45,50,40,40,30,40,85,75,10,0
60,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,25,40,60,25,25,45,50,60,40,20,40,85,75,10,0
60,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,5,20,60,25,25,45,50,40,60,30,60,85,75,10,0
40,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,25,20,60,5,25,45,50,40,40,20,40,85,75,10,1
60,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,5,40,60,25,25,45,50,40,60,30,40,85,75,10,0
40,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,25,40,60,25,5,45,50,60,40,30,40,85,75,10,0
60,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,25,40,60,25,5,45,50,60,60,30,40,85,75,10,0
60,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,25,40,60,25,25,45,50,40,40,20,60,85,75,10,0
40,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,25,20,60,5,25,45,50,40,60,30,40,85,75,10,0
40,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,25,40,60,25,25,45,50,40,60,20,60,85,75,10,0
40,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,5,20,60,5,25,45,50,40,60,30,40,85,75,10,0
60,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,25,20,60,25,5,45,50,40,40,30,40,85,75,10,0
60,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,5,20,60,5,5,45,50,60,60,30,40,85,75,10,0
40,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,25,40,60,5,25,45,50,60,40,30,40,85,75,10,0
40,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,25,20,60,5,5,45,50,60,40,30,40,85,75,10,1
40,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,5,40,60,25,5,45,50,40,60,20,40,85,75,10,0
60,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,25,40,60,5,5,45,50,60,60,30,60,85,75,10,0
40,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,25,40,60,5,5,45,50,40,40,30,60,85,75,10,0
40,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,5,40,60,5,5,45,50,60,60,30,60,85,75,10,0
40,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,25,20,60,5,5,45,50,60,40,20,40,85,75,10,1
40,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,5,40,60,25,25,45,50,40,40,20,40,85,75,10,0
60,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,5,20,60,25,25,45,50,40,60,20,40,85,75,10,0
40,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,25,40,60,25,5,45,50,60,60,30,60,85,75,10,0
40,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,5,40,60,25,5,45,50,60,60,30,40,85,75,10,0
40,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,5,40,60,25,25,45,50,40,60,20,60,85,75,10,0
40,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,25,40,60,25,5,45,50,40,40,20,60,85,75,10,0
40,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,5,40,60,25,25,45,50,60,60,30,40,85,75,10,0
40,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,25,20,60,5,5,45,50,60,40,30,40,85,75,10,1
60,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,5,20,60,5,25,45,50,60,40,20,40,85,75,10,0
40,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,5,40,60,5,5,45,50,60,40,20,60,85,75,10,0
60,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,25,40,60,5,5,45,50,40,40,30,40,85,75,10,0
60,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,25,40,60,5,25,45,50,40,60,20,60,85,75,10,0
40,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,5,20,60,5,5,45,50,60,40,20,60,85,75,10,1
40,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,5,40,60,25,25,45,50,60,40,20,60,85,75,10,0
60,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,25,20,60,25,5,45,50,40,40,20,40,85,75,10,0
40,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,5,20,60,5,5,45,50,60,40,30,60,85,75,10,0
40,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,5,40,60,5,25,45,50,40,40,20,40,85,75,10,1
60,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,5,40,60,5,25,45,50,40,60,20,60,85,75,10,0
60,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,5,20,60,5,25,45,50,40,40,30,60,85,75,10,0
40,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,25,20,60,25,25,45,50,40,60,20,60,85,75,10,0
60,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,5,20,60,25,5,45,50,40,40,20,60,85,75,10,0
60,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,25,40,60,5,25,45,50,40,60,30,40,85,75,10,0
60,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,25,20,60,25,5,45,50,60,60,20,60,85,75,10,0
40,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,5,40,60,5,25,45,50,60,60,30,60,85,75,10,0
40,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,5,40,60,25,5,45,50,60,60,20,60,85,75,10,0
60,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,5,40,60,25,5,45,50,60,60,30,40,85,75,10,0
60,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,5,20,60,5,5,45,50,60,60,20,40,85,75,10,0
60,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,5,40,60,25,25,45,50,40,40,20,60,85,75,10,0
60,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,25,40,60,5,25,45,50,40,40,30,60,85,75,10,0
40,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,5,40,60,25,5,45,50,40,60,30,60,85,75,10,0
60,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,5,40,60,25,25,45,50,40,60,20,40,85,75,10,0
40,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,5,20,60,5,5,45,50,40,40,20,60,85,75,10,1
40,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,25,20,60,25,25,45,50,40,60,20,60,85,75,10,0
40,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,25,40,60,25,25,45,50,60,60,30,60,85,75,10,0
40,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,5,20,60,5,5,45,50,40,60,30,40,85,75,10,1
60,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,5,20,60,25,5,45,50,40,60,30,40,85,75,10,0
40,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,5,20,60,25,5,45,50,60,60,30,60,85,75,10,0
40,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,25,20,60,5,25,45,50,60,40,30,40,85,75,10,0
40,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,25,20,60,25,5,45,50,60,40,30,60,85,75,10,0
60,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,5,40,60,5,5,45,50,60,60,20,60,85,75,10,0
40,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,25,40,60,25,5,45,50,60,40,30,60,85,75,10,0
60,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,25,20,60,5,25,45,50,40,60,20,60,85,75,10,0
60,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,5,20,60,5,5,45,50,40,60,20,40,85,75,10,0
40,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,25,40,60,25,25,45,50,60,40,20,40,85,75,10,0
40,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,25,20,60,25,25,45,50,60,60,20,60,85,75,10,0
40,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,5,40,60,5,5,45,50,60,40,20,60,85,75,10,0
60,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,5,20,60,5,25,45,50,60,40,20,40,85,75,10,0
40,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,25,20,60,25,25,45,50,60,40,20,60,85,75,10,0
60,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,5,20,60,5,5,45,50,40,40,20,60,85,75,10,0
60,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,5,20,60,25,5,45,50,60,40,30,60,85,75,10,0
60,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,25,40,60,25,5,45,50,60,40,20,60,85,75,10,0
40,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,5,20,60,25,5,45,50,40,40,20,60,85,75,10,1
60,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,25,40,60,25,25,45,50,60,40,30,60,85,75,10,0
60,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,25,20,60,5,25,45,50,40,60,20,40,85,75,10,0
60,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,25,20,60,25,5,45,50,40,60,30,60,85,75,10,0
60,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,25,20,60,5,25,45,50,40,60,20,40,85,75,10,0
40,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,5,20,60,25,5,45,50,40,40,30,40,85,75,10,1
40,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,5,40,60,25,25,45,50,40,40,20,60,85,75,10,0
40,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,5,40,60,5,25,45,50,40,60,30,40,85,75,10,0
60,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,5,40,60,25,5,45,50,40,60,30,40,85,75,10,0
40,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,5,20,60,5,25,45,50,60,40,30,40,85,75,10,0
40,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,25,40,60,5,5,45,50,60,60,20,40,85,75,10,0
40,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,25,20,60,5,25,45,50,40,40,30,60,85,75,10,0
40,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,5,40,60,5,25,45,50,40,60,30,40,85,75,10,0
60,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,5,40,60,25,25,45,50,60,40,30,40,85,75,10,0
60,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,5,40,60,5,5,45,50,60,60,30,60,85,75,10,0
60,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,25,20,60,5,5,45,50,40,60,20,40,85,75,10,0
60,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,5,40,60,5,25,45,50,60,40,20,40,85,75,10,0
60,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,25,20,60,5,5,45,50,40,60,30,40,85,75,10,0
60,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,5,40,60,5,25,45,50,40,40,30,60,85,75,10,0
60,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,25,20,60,25,25,45,50,40,40,30,40,85,75,10,0
40,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,25,20,60,25,5,45,50,60,40,30,40,85,75,10,0
60,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,25,40,60,25,25,45,50,60,60,20,60,85,75,10,0
40,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,5,40,60,25,25,45,50,60,60,30,60,85,75,10,0
40,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,25,40,60,25,5,45,50,40,60,20,40,85,75,10,0
60,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,5,20,60,25,5,45,50,60,60,30,60,85,75,10,0
40,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,5,20,60,25,5,45,50,60,60,20,40,85,75,10,0
40,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,5,40,60,25,25,45,50,60,60,30,40,85,75,10,0
60,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,5,40,60,5,5,45,50,40,60,20,40,85,75,10,0
40,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,5,20,60,25,5,45,50,60,40,30,60,85,75,10,0
40,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,5,20,60,5,25,45,50,60,40,20,60,85,75,10,0
40,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,5,40,60,5,25,45,50,40,40,30,40,85,75,10,0
40,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,25,40,60,25,25,45,50,40,60,30,60,85,75,10,0
40,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,5,40,60,5,25,45,50,40,40,20,60,85,75,10,0
60,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,5,20,60,25,25,45,50,40,60,30,60,85,75,10,0
40,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,25,20,60,5,5,45,50,60,60,20,60,85,75,10,0
40,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,25,40,60,25,5,45,50,40,60,30,60,85,75,10,0
60,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,5,40,60,5,5,45,50,60,40,30,40,85,75,10,0
40,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,5,40,60,5,5,45,50,60,40,30,40,85,75,10,0
60,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,5,20,60,25,5,45,50,40,60,30,60,85,75,10,0
60,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,25,20,60,5,25,45,50,60,40,30,40,85,75,10,0
40,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,25,40,60,5,5,45,50,60,40,30,60,85,75,10,0
60,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,25,20,60,5,5,45,50,40,40,30,60,85,75,10,0
40,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,25,40,60,5,5,45,50,40,60,20,40,85,75,10,0
40,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,25,40,60,25,5,45,50,40,40,20,40,85,75,10,0
60,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,25,40,60,5,5,45,50,40,40,30,40,85,75,10,0
40,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,25,20,60,25,5,45,50,60,60,20,60,85,75,10,0
60,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,5,40,60,25,5,45,50,60,60,30,60,85,75,10,0
60,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,5,20,60,5,5,45,50,40,40,30,40,85,75,10,1
60,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,25,20,60,5,25,45,50,40,60,30,40,85,75,10,0
60,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,25,40,60,25,25,45,50,60,40,30,40,85,75,10,0
